child_id,synthetic_nik,synthetic_name,synthetic_parent_name,district_id,district_name,posyandu_name,age_months,gender,height_cm,weight_kg,z_haz_score,z_waz_score,nutrition_status,has_exclusive_breastfeeding,water_source_access
CHD-2026-01033,1271553572342190,Anisa Simanjuntak,Putri Simanjuntak,DIST-11,Medan Sunggal,Posyandu Melati 6,19,F,73.0,9.83,-1.76,-1.75,POTENTIAL_RISK,True,Sumur Terlindung
CHD-2026-01034,1271523241568624,Budi Sitorus,Budi Sitorus,DIST-04,Medan Deli,Posyandu Melati 4,42,F,88.5,17.66,-1.95,0.15,POTENTIAL_RISK,False,Sumur Terlindung
CHD-2026-01035,1271773280262686,Dewi Tambunan,Dimas Tambunan,DIST-13,Medan Barat,Posyandu Melati 2,41,F,94.7,16.19,0.33,-0.96,NORMAL,False,Sumur Terlindung
CHD-2026-01036,1271509529056244,Anisa Pangaribuan,Anisa Pangaribuan,DIST-21,Medan Area,Posyandu Melati 1,18,M,79.4,9.34,0.59,-1.96,NORMAL,False,Sumur Terlindung
CHD-2026-01037,1271672794536355,Anisa Siregar,Siti Siregar,DIST-09,Medan Tuntungan,Posyandu Melati 4,43,F,89.1,18.07,-2.0,0.29,POTENTIAL_RISK,False,Sumur Terlindung
CHD-2026-01038,1271105842025659,Budi Pangaribuan,Aditya Pangaribuan,DIST-10,Medan Selayang,Posyandu Melati 1,14,F,75.5,9.41,0.23,-0.99,NORMAL,True,PDAM
CHD-2026-01039,1271638583865931,Rizky Ginting,Siti Ginting,DIST-01,Medan Belawan,Posyandu Melati 6,23,F,73.3,12.97,-2.6,0.2,STUNTED,False,PDAM
CHD-2026-01040,1271604129418447,Tiara Tambunan,Aisyah Tambunan,DIST-11,Medan Sunggal,Posyandu Melati 6,37,M,83.2,14.85,-2.58,-1.27,STUNTED,False,Air Sungai / Tak Terlindung
CHD-2026-01041,1271112454732722,Budi Lubis,Aisyah Lubis,DIST-04,Medan Deli,Posyandu Melati 4,26,F,80.8,14.37,-0.81,0.79,NORMAL,False,PDAM
CHD-2026-01042,1271108216731860,Lestari Sembiring,Zahra Sembiring,DIST-07,Medan Amplas,Posyandu Melati 2,22,M,79.3,12.09,-0.38,-0.38,NORMAL,True,Air Sungai / Tak Terlindung
CHD-2026-01043,1271583830233790,Kevin Sitorus,Melati Sitorus,DIST-03,Medan Marelan,Posyandu Melati 2,14,F,69.9,10.01,-1.64,-0.44,POTENTIAL_RISK,True,PDAM
CHD-2026-01044,1271915684823004,Aditya Pasaribu,Anisa Pasaribu,DIST-05,Medan Tembung,Posyandu Melati 8,39,M,90.1,13.8,-0.75,-2.68,NORMAL,False,Sumur Terlindung
CHD-2026-01045,1271381962585322,Bayu Simanjuntak,Tiara Simanjuntak,DIST-09,Medan Tuntungan,Posyandu Melati 2,55,F,104.5,21.19,0.33,0.4,NORMAL,False,PDAM
CHD-2026-01046,1271196186311987,Dimas Hutapea,Rizky Hutapea,DIST-08,Medan Johor,Posyandu Melati 4,19,M,79.5,11.16,0.41,-0.54,NORMAL,False,Air Sungai / Tak Terlindung
CHD-2026-01047,1271369535369644,Tiara Siregar,Bayu Siregar,DIST-07,Medan Amplas,Posyandu Melati 5,38,F,85.8,12.74,-1.94,-3.42,POTENTIAL_RISK,False,Sumur Terlindung
CHD-2026-01048,1271232363784584,Fajar Sembiring,Galang Sembiring,DIST-21,Medan Area,Posyandu Melati 8,29,F,83.6,14.67,-0.55,0.38,NORMAL,False,Air Sungai / Tak Terlindung
CHD-2026-01049,1271341719735552,Dimas Simanjuntak,Rian Simanjuntak,DIST-17,Medan Maimun,Posyandu Melati 5,33,M,89.3,15.33,0.41,0.07,NORMAL,False,Air Sungai / Tak Terlindung
CHD-2026-01050,1271238812162805,Siti Nasution,Rafi Nasution,DIST-19,Medan Baru,Posyandu Melati 8,21,M,78.3,13.1,-0.46,0.78,NORMAL,True,PDAM
CHD-2026-01051,1271432240742377,Galang Ginting,Lestari Ginting,DIST-16,Medan Kota,Posyandu Melati 4,28,F,86.3,12.9,0.58,-1.0,NORMAL,False,PDAM
CHD-2026-01052,1271165627795466,Anisa Tarigan,Bayu Tarigan,DIST-17,Medan Maimun,Posyandu Melati 1,29,M,85.4,12.71,0.04,-1.4,NORMAL,False,Sumur Terlindung
CHD-2026-01053,1271612852255520,Dimas Harahap,Dimas Harahap,DIST-14,Medan Timur,Posyandu Melati 7,39,F,92.0,14.33,-0.09,-2.2,NORMAL,False,PDAM
CHD-2026-01054,1271241557181584,Nurul Siregar,Nurul Siregar,DIST-02,Medan Labuhan,Posyandu Melati 4,42,F,86.6,17.37,-2.6,-0.12,STUNTED,False,PDAM
CHD-2026-01055,1271998505957628,Kevin Lubis,Melati Lubis,DIST-04,Medan Deli,Posyandu Melati 2,31,F,86.7,14.21,0.01,-0.49,NORMAL,False,PDAM
CHD-2026-01056,1271364645195718,Tiara Lubis,Putri Lubis,DIST-09,Medan Tuntungan,Posyandu Melati 1,51,F,99.2,16.16,-0.5,-3.26,NORMAL,False,PDAM
CHD-2026-01057,1271983502103789,Melati Ginting,Dewi Ginting,DIST-17,Medan Maimun,Posyandu Melati 3,26,M,80.7,13.15,-0.84,-0.32,NORMAL,False,PDAM
CHD-2026-01058,1271644502811341,Fajar Pratama,Tiara Pratama,DIST-15,Medan Perjuangan,Posyandu Melati 2,17,F,72.7,9.46,-1.4,-1.63,POTENTIAL_RISK,True,Sumur Terlindung
CHD-2026-01059,1271841010559000,Melati Sitorus,Tiara Sitorus,DIST-01,Medan Belawan,Posyandu Melati 2,21,F,80.9,10.65,0.41,-1.46,NORMAL,True,Air Sungai / Tak Terlindung
CHD-2026-01060,1271776275873741,Dewi Sembiring,Nurul Sembiring,DIST-19,Medan Baru,Posyandu Melati 2,54,M,103.3,20.98,0.16,0.44,NORMAL,False,PDAM
CHD-2026-01061,1271793698408970,Rafi Ginting,Lestari Ginting,DIST-11,Medan Sunggal,Posyandu Melati 8,22,F,75.2,12.05,-1.74,-0.41,POTENTIAL_RISK,True,Air Sungai / Tak Terlindung
CHD-2026-01062,1271949985838935,Bayu Pasaribu,Galang Pasaribu,DIST-10,Medan Selayang,Posyandu Melati 1,13,F,77.4,11.89,1.09,1.49,NORMAL,True,Air Sungai / Tak Terlindung
CHD-2026-01063,1271133562388056,Fajar Sitorus,Tiara Sitorus,DIST-08,Medan Johor,Posyandu Melati 2,29,M,83.9,13.33,-0.48,-0.83,NORMAL,False,PDAM
CHD-2026-01064,1271676525013866,Siti Harahap,Zahra Harahap,DIST-13,Medan Barat,Posyandu Melati 6,22,F,79.5,12.04,-0.32,-0.42,NORMAL,False,Sumur Terlindung
CHD-2026-01065,1271846453416624,Dewi Lubis,Aisyah Lubis,DIST-09,Medan Tuntungan,Posyandu Melati 7,59,M,109.4,19.83,1.02,-1.74,NORMAL,False,Sumur Terlindung
CHD-2026-01066,1271116231623410,Lestari Harahap,Siti Harahap,DIST-19,Medan Baru,Posyandu Melati 5,35,M,87.4,13.96,-0.7,-1.63,NORMAL,False,Sumur Terlindung
CHD-2026-01067,1271189386355828,Dewi Ginting,Dewi Ginting,DIST-06,Medan Denai,Posyandu Melati 1,6,F,62.9,7.84,-2.11,-0.6,STUNTED,True,PDAM
CHD-2026-01068,1271491053378050,Siti Pratama,Tiara Pratama,DIST-19,Medan Baru,Posyandu Melati 1,28,M,86.3,12.77,0.57,-1.12,NORMAL,False,PDAM
CHD-2026-01069,1271959062343540,Dewi Simanjuntak,Galang Simanjuntak,DIST-12,Medan Helvetia,Posyandu Melati 3,11,F,73.4,10.27,0.23,0.48,NORMAL,True,Sumur Terlindung
CHD-2026-01070,1271704718585075,Dewi Lubis,Aisyah Lubis,DIST-03,Medan Marelan,Posyandu Melati 7,57,F,108.7,20.16,1.28,-0.99,NORMAL,False,PDAM
CHD-2026-01071,1271864258303839,Kevin Pasaribu,Dewi Pasaribu,DIST-04,Medan Deli,Posyandu Melati 6,42,F,88.9,15.0,-1.83,-2.27,POTENTIAL_RISK,False,Air Sungai / Tak Terlindung
CHD-2026-01072,1271636812084268,Dimas Harahap,Fajar Harahap,DIST-05,Medan Tembung,Posyandu Melati 2,25,F,76.0,13.71,-2.16,0.41,STUNTED,False,PDAM
CHD-2026-01073,1271589204118158,Rafi Tarigan,Putri Tarigan,DIST-21,Medan Area,Posyandu Melati 8,12,M,65.9,10.58,-2.5,0.53,STUNTED,False,Sumur Terlindung
CHD-2026-01074,1271695409327721,Rafi Sitorus,Anisa Sitorus,DIST-12,Medan Helvetia,Posyandu Melati 1,35,M,84.4,14.12,-1.69,-1.48,POTENTIAL_RISK,False,Air Sungai / Tak Terlindung
CHD-2026-01075,1271884170784975,Rizky Simanjuntak,Fajar Simanjuntak,DIST-14,Medan Timur,Posyandu Melati 3,43,F,92.4,16.04,-0.9,-1.55,NORMAL,False,Sumur Terlindung
CHD-2026-01076,1271265225151097,Dewi Pratama,Rian Pratama,DIST-19,Medan Baru,Posyandu Melati 1,35,F,91.6,17.48,0.71,1.57,NORMAL,False,PDAM
CHD-2026-01077,1271229618665760,Siti Sitorus,Melati Sitorus,DIST-09,Medan Tuntungan,Posyandu Melati 6,42,F,90.3,16.26,-1.37,-1.13,POTENTIAL_RISK,False,Air Sungai / Tak Terlindung
CHD-2026-01078,1271168356524359,Aditya Pangaribuan,Galang Pangaribuan,DIST-04,Medan Deli,Posyandu Melati 8,39,M,88.5,16.1,-1.27,-0.59,POTENTIAL_RISK,False,PDAM
CHD-2026-01079,1271109447508945,Fajar Harahap,Dewi Harahap,DIST-21,Medan Area,Posyandu Melati 2,45,M,93.8,19.03,-0.91,0.71,NORMAL,False,PDAM
CHD-2026-01080,1271762015685050,Melati Pasaribu,Siti Pasaribu,DIST-05,Medan Tembung,Posyandu Melati 8,19,M,79.7,9.28,0.47,-2.24,NORMAL,True,Air Sungai / Tak Terlindung
CHD-2026-01081,1271485242098925,Rian Pratama,Siti Pratama,DIST-15,Medan Perjuangan,Posyandu Melati 5,17,M,76.4,12.14,-0.17,0.81,NORMAL,False,Air Sungai / Tak Terlindung
CHD-2026-01082,1271911227094027,Siti Sinaga,Fajar Sinaga,DIST-20,Medan Petisah,Posyandu Melati 3,15,M,72.5,9.87,-1.01,-0.8,POTENTIAL_RISK,True,Sumur Terlindung
CHD-2026-01083,1271856169107018,Dewi Pangaribuan,Siti Pangaribuan,DIST-10,Medan Selayang,Posyandu Melati 7,48,F,95.4,17.85,-1.07,-1.04,POTENTIAL_RISK,False,PDAM
CHD-2026-01084,1271281293295643,Rafi Sinaga,Anisa Sinaga,DIST-04,Medan Deli,Posyandu Melati 7,35,M,80.4,12.86,-3.03,-2.63,SEVERELY_STUNTED,False,PDAM
CHD-2026-01085,1271661447026811,Aisyah Pangaribuan,Melati Pangaribuan,DIST-10,Medan Selayang,Posyandu Melati 8,14,F,73.7,11.78,-0.36,1.16,NORMAL,False,PDAM
CHD-2026-01086,1271364657799602,Lestari Tarigan,Galang Tarigan,DIST-06,Medan Denai,Posyandu Melati 3,30,M,81.1,12.61,-1.65,-1.72,POTENTIAL_RISK,False,Sumur Terlindung
CHD-2026-01087,1271273918605963,Aditya Sitorus,Rafi Sitorus,DIST-12,Medan Helvetia,Posyandu Melati 8,31,M,90.6,12.61,1.31,-1.95,NORMAL,False,PDAM
CHD-2026-01088,1271838429169306,Melati Pangaribuan,Putri Pangaribuan,DIST-16,Medan Kota,Posyandu Melati 3,55,F,96.2,19.16,-2.43,-1.44,STUNTED,False,Sumur Terlindung
CHD-2026-01089,1271899701987615,Aditya Sitorus,Aditya Sitorus,DIST-19,Medan Baru,Posyandu Melati 1,10,M,68.6,6.95,-1.15,-2.32,POTENTIAL_RISK,True,PDAM
CHD-2026-01090,1271518968224793,Tiara Pasaribu,Tiara Pasaribu,DIST-04,Medan Deli,Posyandu Melati 2,55,M,99.8,20.59,-1.23,-0.14,POTENTIAL_RISK,False,Air Sungai / Tak Terlindung
CHD-2026-01091,1271181649345103,Rian Simanjuntak,Anisa Simanjuntak,DIST-06,Medan Denai,Posyandu Melati 2,13,M,66.8,9.24,-2.43,-0.92,STUNTED,False,Sumur Terlindung
CHD-2026-01092,1271512128908364,Budi Pasaribu,Putri Pasaribu,DIST-20,Medan Petisah,Posyandu Melati 4,30,M,86.1,13.88,0.03,-0.57,NORMAL,False,PDAM
CHD-2026-01093,1271383109653655,Rafi Pangaribuan,Dewi Pangaribuan,DIST-16,Medan Kota,Posyandu Melati 2,33,M,87.3,14.89,-0.28,-0.32,NORMAL,False,Sumur Terlindung
CHD-2026-01094,1271271054906891,Siti Lubis,Aisyah Lubis,DIST-21,Medan Area,Posyandu Melati 2,55,F,98.5,21.67,-1.68,0.83,POTENTIAL_RISK,False,PDAM
CHD-2026-01095,1271366980768761,Galang Ginting,Dimas Ginting,DIST-21,Medan Area,Posyandu Melati 6,38,F,93.8,17.05,0.72,0.5,NORMAL,False,Sumur Terlindung
CHD-2026-01096,1271665482787162,Fajar Simanjuntak,Rizky Simanjuntak,DIST-18,Medan Polonia,Posyandu Melati 3,10,M,74.3,7.11,0.76,-2.18,NORMAL,False,PDAM
CHD-2026-01097,1271794469941369,Nurul Pratama,Melati Pratama,DIST-16,Medan Kota,Posyandu Melati 5,20,F,80.8,12.19,0.59,0.18,NORMAL,False,Sumur Terlindung
CHD-2026-01098,1271787033044955,Putri Harahap,Rizky Harahap,DIST-03,Medan Marelan,Posyandu Melati 7,39,F,84.0,15.32,-2.77,-1.3,STUNTED,False,Sumur Terlindung
CHD-2026-01099,1271437849631491,Siti Tambunan,Tiara Tambunan,DIST-18,Medan Polonia,Posyandu Melati 7,8,F,70.3,10.49,-0.1,1.36,NORMAL,False,PDAM
CHD-2026-01100,1271528941332021,Fajar Lubis,Zahra Lubis,DIST-02,Medan Labuhan,Posyandu Melati 2,21,F,78.7,9.81,-0.32,-2.22,NORMAL,True,PDAM
CHD-2026-01101,1271206782118844,Anisa Tambunan,Melati Tambunan,DIST-03,Medan Marelan,Posyandu Melati 1,14,F,77.8,9.38,1.0,-1.02,NORMAL,True,PDAM
CHD-2026-01102,1271656007925971,Nurul Pangaribuan,Lestari Pangaribuan,DIST-17,Medan Maimun,Posyandu Melati 1,56,M,101.1,19.71,-1.05,-1.18,POTENTIAL_RISK,False,Air Sungai / Tak Terlindung
CHD-2026-01103,1271588150671296,Dimas Tarigan,Melati Tarigan,DIST-01,Medan Belawan,Posyandu Melati 1,41,F,84.2,15.59,-3.17,-1.51,SEVERELY_STUNTED,False,PDAM
CHD-2026-01104,1271802444622893,Fajar Sinaga,Anisa Sinaga,DIST-13,Medan Barat,Posyandu Melati 6,34,M,88.7,14.28,-0.05,-1.11,NORMAL,False,PDAM
CHD-2026-01105,1271403433042507,Anisa Pasaribu,Aisyah Pasaribu,DIST-11,Medan Sunggal,Posyandu Melati 4,43,M,94.9,16.03,-0.08,-1.56,NORMAL,False,Sumur Terlindung
CHD-2026-01106,1271419520951931,Aditya Pratama,Budi Pratama,DIST-18,Medan Polonia,Posyandu Melati 3,10,M,70.2,9.38,-0.58,-0.11,NORMAL,False,PDAM
CHD-2026-01107,1271933561085790,Bayu Sitorus,Melati Sitorus,DIST-02,Medan Labuhan,Posyandu Melati 8,14,F,72.0,7.17,-0.95,-3.03,NORMAL,True,Sumur Terlindung
CHD-2026-01108,1271738395136848,Kevin Tarigan,Dimas Tarigan,DIST-03,Medan Marelan,Posyandu Melati 5,20,F,74.5,12.84,-1.49,0.77,POTENTIAL_RISK,False,Sumur Terlindung
CHD-2026-01109,1271508316669870,Nurul Tarigan,Kevin Tarigan,DIST-10,Medan Selayang,Posyandu Melati 1,38,M,88.5,15.98,-1.02,-0.47,POTENTIAL_RISK,False,PDAM
CHD-2026-01110,1271203134423246,Melati Ginting,Kevin Ginting,DIST-14,Medan Timur,Posyandu Melati 5,59,M,103.8,22.77,-0.82,0.93,NORMAL,False,Sumur Terlindung
CHD-2026-01111,1271143465258213,Siti Sitorus,Fajar Sitorus,DIST-07,Medan Amplas,Posyandu Melati 2,47,F,99.9,18.73,0.68,-0.02,NORMAL,False,PDAM
CHD-2026-01112,1271594150052384,Kevin Harahap,Aditya Harahap,DIST-02,Medan Labuhan,Posyandu Melati 7,9,F,64.4,8.28,-2.31,-0.88,STUNTED,False,PDAM
CHD-2026-01113,1271383157237214,Rian Ginting,Aisyah Ginting,DIST-13,Medan Barat,Posyandu Melati 1,17,F,77.0,9.66,0.03,-1.45,NORMAL,False,PDAM
CHD-2026-01114,1271539683865301,Budi Pasaribu,Melati Pasaribu,DIST-12,Medan Helvetia,Posyandu Melati 1,57,M,99.8,22.49,-1.69,1.12,POTENTIAL_RISK,False,PDAM
CHD-2026-01115,1271179466162789,Anisa Sembiring,Anisa Sembiring,DIST-20,Medan Petisah,Posyandu Melati 5,41,F,91.3,18.67,-0.79,1.29,NORMAL,False,Air Sungai / Tak Terlindung
CHD-2026-01116,1271829063679501,Rafi Sinaga,Aditya Sinaga,DIST-18,Medan Polonia,Posyandu Melati 7,22,M,82.6,12.49,0.74,-0.01,NORMAL,False,Sumur Terlindung
CHD-2026-01117,1271459384295495,Fajar Pasaribu,Budi Pasaribu,DIST-08,Medan Johor,Posyandu Melati 5,11,M,72.7,7.44,0.0,-2.1,NORMAL,False,Sumur Terlindung
CHD-2026-01118,1271447912525104,Melati Harahap,Lestari Harahap,DIST-02,Medan Labuhan,Posyandu Melati 2,56,M,101.4,21.3,-0.93,0.27,NORMAL,False,PDAM
CHD-2026-01119,1271665852011282,Kevin Sembiring,Putri Sembiring,DIST-11,Medan Sunggal,Posyandu Melati 8,34,M,89.5,15.0,0.22,-0.45,NORMAL,False,PDAM
CHD-2026-01120,1271375284591959,Tiara Pangaribuan,Zahra Pangaribuan,DIST-12,Medan Helvetia,Posyandu Melati 5,43,M,99.1,16.72,1.32,-0.94,NORMAL,False,Air Sungai / Tak Terlindung
CHD-2026-01121,1271333705395524,Bayu Siregar,Rafi Siregar,DIST-18,Medan Polonia,Posyandu Melati 3,22,F,77.0,12.18,-1.14,-0.29,POTENTIAL_RISK,True,Sumur Terlindung
CHD-2026-01122,1271392200051630,Melati Pangaribuan,Aisyah Pangaribuan,DIST-05,Medan Tembung,Posyandu Melati 6,17,F,77.0,8.14,0.02,-2.82,NORMAL,True,Sumur Terlindung
CHD-2026-01123,1271421169016789,Aisyah Hutapea,Kevin Hutapea,DIST-08,Medan Johor,Posyandu Melati 4,40,M,92.4,17.34,-0.19,0.31,NORMAL,False,PDAM
CHD-2026-01124,1271751812124882,Galang Ginting,Siti Ginting,DIST-03,Medan Marelan,Posyandu Melati 6,19,F,74.4,11.91,-1.29,0.14,POTENTIAL_RISK,False,PDAM
CHD-2026-01125,1271517364506902,Dewi Nasution,Budi Nasution,DIST-14,Medan Timur,Posyandu Melati 6,27,F,84.0,15.46,0.03,1.55,NORMAL,False,Sumur Terlindung
CHD-2026-01126,1271571467775765,Melati Pratama,Putri Pratama,DIST-10,Medan Selayang,Posyandu Melati 2,15,M,71.5,11.21,-1.33,0.42,POTENTIAL_RISK,True,Air Sungai / Tak Terlindung
CHD-2026-01127,1271543253067206,Galang Simanjuntak,Aditya Simanjuntak,DIST-17,Medan Maimun,Posyandu Melati 3,59,M,100.5,18.91,-1.94,-2.58,POTENTIAL_RISK,False,PDAM
CHD-2026-01128,1271826279539982,Rizky Siregar,Nurul Siregar,DIST-21,Medan Area,Posyandu Melati 2,52,F,92.1,19.76,-3.11,-0.21,SEVERELY_STUNTED,False,Air Sungai / Tak Terlindung
CHD-2026-01129,1271946499239525,Aisyah Tambunan,Tiara Tambunan,DIST-17,Medan Maimun,Posyandu Melati 5,34,F,87.2,14.03,-0.54,-1.34,NORMAL,False,PDAM
CHD-2026-01130,1271523548806930,Dewi Pasaribu,Nurul Pasaribu,DIST-19,Medan Baru,Posyandu Melati 6,20,F,71.7,10.72,-2.44,-1.16,STUNTED,True,Sumur Terlindung
CHD-2026-01131,1271556876819284,Anisa Sitorus,Rizky Sitorus,DIST-15,Medan Perjuangan,Posyandu Melati 8,10,F,69.7,9.52,-0.78,0.01,NORMAL,True,Sumur Terlindung
CHD-2026-01132,1271783568427678,Nurul Tambunan,Fajar Tambunan,DIST-14,Medan Timur,Posyandu Melati 5,49,M,97.1,18.69,-0.74,-0.51,NORMAL,False,Sumur Terlindung
CHD-2026-01133,1271625414749274,Bayu Siregar,Rizky Siregar,DIST-11,Medan Sunggal,Posyandu Melati 4,15,F,72.5,12.17,-1.01,1.29,POTENTIAL_RISK,True,Air Sungai / Tak Terlindung
CHD-2026-01134,1271439026948698,Putri Siregar,Anisa Siregar,DIST-01,Medan Belawan,Posyandu Melati 3,53,M,94.7,17.88,-2.46,-2.15,STUNTED,False,Air Sungai / Tak Terlindung
CHD-2026-01135,1271192388089436,Budi Hutapea,Putri Hutapea,DIST-14,Medan Timur,Posyandu Melati 7,39,F,88.4,16.54,-1.29,-0.19,POTENTIAL_RISK,False,PDAM
CHD-2026-01136,1271254531696515,Zahra Lubis,Dewi Lubis,DIST-13,Medan Barat,Posyandu Melati 1,43,M,89.6,17.16,-1.84,-0.54,POTENTIAL_RISK,False,PDAM
CHD-2026-01137,1271905716008138,Rafi Pasaribu,Anisa Pasaribu,DIST-12,Medan Helvetia,Posyandu Melati 3,24,F,80.4,11.36,-0.48,-1.49,NORMAL,True,Sumur Terlindung
CHD-2026-01138,1271107223857060,Galang Siregar,Fajar Siregar,DIST-19,Medan Baru,Posyandu Melati 7,49,F,99.3,17.59,0.01,-1.51,NORMAL,False,PDAM
CHD-2026-01139,1271459105552587,Galang Hutapea,Aditya Hutapea,DIST-06,Medan Denai,Posyandu Melati 8,20,F,72.3,11.0,-2.23,-0.91,STUNTED,False,PDAM
CHD-2026-01140,1271643991136288,Galang Tambunan,Galang Tambunan,DIST-17,Medan Maimun,Posyandu Melati 3,30,F,77.9,11.03,-2.69,-3.16,STUNTED,False,Air Sungai / Tak Terlindung
CHD-2026-01141,1271457030756150,Dimas Sinaga,Galang Sinaga,DIST-02,Medan Labuhan,Posyandu Melati 5,12,F,71.8,9.85,-0.55,-0.13,NORMAL,True,PDAM
CHD-2026-01142,1271314024915250,Tiara Ginting,Nurul Ginting,DIST-09,Medan Tuntungan,Posyandu Melati 4,44,M,92.4,16.48,-1.14,-1.38,POTENTIAL_RISK,False,Sumur Terlindung
CHD-2026-01143,1271758915333766,Siti Lubis,Zahra Lubis,DIST-05,Medan Tembung,Posyandu Melati 4,7,M,70.8,6.33,0.3,-2.2,NORMAL,True,Sumur Terlindung
CHD-2026-01144,1271835472208288,Lestari Lubis,Dewi Lubis,DIST-01,Medan Belawan,Posyandu Melati 8,39,M,83.7,16.07,-2.87,-0.62,STUNTED,False,PDAM
CHD-2026-01145,1271733758342423,Siti Ginting,Anisa Ginting,DIST-04,Medan Deli,Posyandu Melati 2,14,F,71.6,10.48,-1.07,-0.02,POTENTIAL_RISK,False,Air Sungai / Tak Terlindung
CHD-2026-01146,1271744516265523,Rizky Sitorus,Putri Sitorus,DIST-08,Medan Johor,Posyandu Melati 6,35,M,80.4,13.44,-3.02,-2.1,SEVERELY_STUNTED,False,Air Sungai / Tak Terlindung
CHD-2026-01147,1271502996471583,Anisa Siregar,Galang Siregar,DIST-02,Medan Labuhan,Posyandu Melati 4,46,M,93.7,17.6,-1.15,-0.82,POTENTIAL_RISK,False,PDAM
CHD-2026-01148,1271435929513481,Nurul Pangaribuan,Dimas Pangaribuan,DIST-13,Medan Barat,Posyandu Melati 8,37,M,92.0,15.7,0.36,-0.5,NORMAL,False,PDAM
CHD-2026-01149,1271105554162102,Rizky Tarigan,Dimas Tarigan,DIST-07,Medan Amplas,Posyandu Melati 3,37,M,89.0,14.79,-0.63,-1.32,NORMAL,False,PDAM
CHD-2026-01150,1271407686926713,Melati Sinaga,Aditya Sinaga,DIST-09,Medan Tuntungan,Posyandu Melati 5,36,M,94.0,13.96,1.26,-1.86,NORMAL,False,Air Sungai / Tak Terlindung
CHD-2026-01151,1271864744759903,Tiara Ginting,Rian Ginting,DIST-10,Medan Selayang,Posyandu Melati 2,36,F,90.1,14.27,-0.03,-1.57,NORMAL,False,PDAM
CHD-2026-01152,1271417945957960,Anisa Ginting,Bayu Ginting,DIST-10,Medan Selayang,Posyandu Melati 8,13,M,74.6,8.47,0.17,-1.62,NORMAL,False,Sumur Terlindung
CHD-2026-01153,1271719809309014,Rian Hutapea,Fajar Hutapea,DIST-12,Medan Helvetia,Posyandu Melati 4,44,F,96.4,17.32,0.19,-0.61,NORMAL,False,PDAM
CHD-2026-01154,1271176895696295,Galang Lubis,Anisa Lubis,DIST-09,Medan Tuntungan,Posyandu Melati 7,22,F,84.7,11.44,1.44,-0.96,NORMAL,False,Air Sungai / Tak Terlindung
CHD-2026-01155,1271446090894587,Rian Harahap,Aisyah Harahap,DIST-14,Medan Timur,Posyandu Melati 5,27,M,83.2,11.95,-0.22,-1.64,NORMAL,False,Sumur Terlindung
CHD-2026-01156,1271783162172807,Aditya Pasaribu,Putri Pasaribu,DIST-08,Medan Johor,Posyandu Melati 3,45,F,93.9,17.75,-0.86,-0.46,NORMAL,False,Sumur Terlindung
CHD-2026-01157,1271219183436460,Budi Simanjuntak,Rian Simanjuntak,DIST-01,Medan Belawan,Posyandu Melati 1,28,M,75.4,10.77,-3.06,-2.94,SEVERELY_STUNTED,False,Sumur Terlindung
CHD-2026-01158,1271785147394757,Zahra Lubis,Putri Lubis,DIST-12,Medan Helvetia,Posyandu Melati 6,24,M,81.9,12.01,0.02,-0.9,NORMAL,False,Sumur Terlindung
CHD-2026-01159,1271128918029627,Nurul Pratama,Aisyah Pratama,DIST-18,Medan Polonia,Posyandu Melati 8,12,F,70.1,8.61,-1.11,-1.26,POTENTIAL_RISK,True,PDAM
CHD-2026-01160,1271143856933025,Budi Lubis,Nurul Lubis,DIST-10,Medan Selayang,Posyandu Melati 7,58,F,101.8,21.1,-1.26,-0.37,POTENTIAL_RISK,False,PDAM
CHD-2026-01161,1271748571907805,Rizky Siregar,Rizky Siregar,DIST-09,Medan Tuntungan,Posyandu Melati 3,7,M,69.7,5.52,-0.08,-2.94,NORMAL,True,Sumur Terlindung
CHD-2026-01162,1271499228926303,Dimas Sembiring,Melati Sembiring,DIST-13,Medan Barat,Posyandu Melati 5,33,M,91.2,16.1,1.02,0.78,NORMAL,False,PDAM
CHD-2026-01163,1271704948735771,Siti Harahap,Aditya Harahap,DIST-07,Medan Amplas,Posyandu Melati 4,33,M,77.5,15.56,-3.54,0.28,SEVERELY_STUNTED,False,Air Sungai / Tak Terlindung
CHD-2026-01164,1271996591049300,Kevin Ginting,Dewi Ginting,DIST-18,Medan Polonia,Posyandu Melati 1,21,F,82.1,11.75,0.81,-0.46,NORMAL,False,Sumur Terlindung
CHD-2026-01165,1271673349441407,Zahra Hutapea,Siti Hutapea,DIST-12,Medan Helvetia,Posyandu Melati 8,31,M,80.1,15.16,-2.19,0.37,STUNTED,False,PDAM
CHD-2026-01166,1271522507552370,Siti Pangaribuan,Dewi Pangaribuan,DIST-19,Medan Baru,Posyandu Melati 4,12,M,71.4,10.21,-0.66,0.19,NORMAL,False,Sumur Terlindung
CHD-2026-01167,1271706488304808,Fajar Sinaga,Melati Sinaga,DIST-03,Medan Marelan,Posyandu Melati 5,9,F,76.1,8.38,1.61,-0.79,NORMAL,False,PDAM
CHD-2026-01168,1271986927727660,Fajar Pratama,Bayu Pratama,DIST-11,Medan Sunggal,Posyandu Melati 4,6,F,64.3,7.41,-1.64,-0.99,POTENTIAL_RISK,False,Sumur Terlindung
